open_time,open,high,low,close,volume
2026-03-11 21:01:00+00:00,2067.42,2068.2,2066.88,2066.88,670.335
2026-03-11 21:02:00+00:00,2066.89,2066.89,2065.0,2065.38,2552.183
2026-03-11 21:03:00+00:00,2065.39,2067.15,2064.88,2066.33,3075.709
2026-03-11 21:04:00+00:00,2066.34,2069.61,2066.32,2069.16,1242.033
2026-03-11 21:05:00+00:00,2069.17,2069.33,2068.44,2068.51,1004.106
2026-03-11 21:06:00+00:00,2068.5,2068.8,2067.51,2067.52,1349.371
2026-03-11 21:07:00+00:00,2067.51,2069.11,2067.51,2069.11,1120.538
2026-03-11 21:08:00+00:00,2069.11,2069.26,2068.95,2068.96,316.576
2026-03-11 21:09:00+00:00,2068.95,2069.78,2068.79,2069.22,549.268
2026-03-11 21:10:00+00:00,2069.23,2069.23,2067.83,2068.85,394.026
2026-03-11 21:11:00+00:00,2068.86,2069.11,2068.07,2068.07,420.375
2026-03-11 21:12:00+00:00,2068.07,2068.08,2066.81,2066.81,734.024
2026-03-11 21:13:00+00:00,2066.81,2066.81,2062.3,2064.0,5267.76
2026-03-11 21:14:00+00:00,2064.01,2065.08,2063.98,2064.84,874.455
2026-03-11 21:15:00+00:00,2064.85,2064.85,2063.59,2063.82,891.588
2026-03-11 21:16:00+00:00,2063.83,2065.0,2063.82,2064.64,830.435
2026-03-11 21:17:00+00:00,2064.63,2066.0,2064.63,2065.43,893.074
2026-03-11 21:18:00+00:00,2065.43,2065.95,2065.29,2065.29,487.004
2026-03-11 21:19:00+00:00,2065.29,2065.35,2064.0,2064.0,1860.932
2026-03-11 21:20:00+00:00,2064.01,2064.44,2063.57,2064.4,924.944
2026-03-11 21:21:00+00:00,2064.39,2065.0,2063.73,2064.99,283.547
2026-03-11 21:22:00+00:00,2064.99,2065.78,2064.87,2064.88,538.101
2026-03-11 21:23:00+00:00,2064.87,2064.93,2064.71,2064.93,434.703
2026-03-11 21:24:00+00:00,2064.93,2066.07,2064.93,2066.07,1083.904
2026-03-11 21:25:00+00:00,2066.07,2066.14,2065.57,2065.8,325.196
2026-03-11 21:26:00+00:00,2065.79,2065.8,2064.72,2064.83,369.721
2026-03-11 21:27:00+00:00,2064.83,2065.29,2064.2,2065.29,482.293
2026-03-11 21:28:00+00:00,2065.28,2065.56,2065.06,2065.12,492.246
2026-03-11 21:29:00+00:00,2065.12,2065.31,2064.51,2065.11,1022.79
2026-03-11 21:30:00+00:00,2065.1,2067.04,2065.1,2066.6,549.1
2026-03-11 21:31:00+00:00,2066.6,2068.03,2066.59,2067.84,1147.389
2026-03-11 21:32:00+00:00,2067.84,2067.85,2067.03,2067.04,212.512
2026-03-11 21:33:00+00:00,2067.03,2069.63,2067.03,2068.15,2860.534
2026-03-11 21:34:00+00:00,2068.16,2068.16,2067.08,2067.09,281.572
2026-03-11 21:35:00+00:00,2067.08,2069.11,2066.35,2068.53,1841.95
2026-03-11 21:36:00+00:00,2068.53,2069.0,2068.31,2069.0,265.622
2026-03-11 21:37:00+00:00,2068.99,2069.89,2068.49,2068.49,631.257
2026-03-11 21:38:00+00:00,2068.49,2068.86,2068.05,2068.86,260.006
2026-03-11 21:39:00+00:00,2068.86,2068.86,2067.76,2068.16,860.483
2026-03-11 21:40:00+00:00,2068.17,2069.4,2067.96,2069.03,595.28
2026-03-11 21:41:00+00:00,2069.04,2069.8,2067.73,2068.73,475.657
2026-03-11 21:42:00+00:00,2068.73,2068.73,2068.04,2068.05,156.421
2026-03-11 21:43:00+00:00,2068.05,2068.05,2067.12,2067.12,190.307
2026-03-11 21:44:00+00:00,2067.12,2068.36,2065.98,2066.0,496.58
2026-03-11 21:45:00+00:00,2066.0,2067.74,2065.99,2067.02,351.505
2026-03-11 21:46:00+00:00,2067.02,2067.59,2067.01,2067.58,245.355
2026-03-11 21:47:00+00:00,2067.58,2068.0,2067.58,2067.96,170.235
2026-03-11 21:48:00+00:00,2067.96,2067.97,2067.71,2067.96,273.695
2026-03-11 21:49:00+00:00,2067.96,2070.0,2067.96,2069.8,991.962
2026-03-11 21:50:00+00:00,2069.8,2071.36,2069.45,2069.48,2174.488
2026-03-11 21:51:00+00:00,2069.48,2072.7,2069.48,2072.48,2152.946
2026-03-11 21:52:00+00:00,2072.49,2072.69,2071.61,2071.84,1315.708
2026-03-11 21:53:00+00:00,2071.84,2073.96,2071.6,2071.61,1392.57
2026-03-11 21:54:00+00:00,2071.6,2072.9,2070.83,2072.28,788.498
2026-03-11 21:55:00+00:00,2072.28,2072.9,2071.54,2071.54,835.75
2026-03-11 21:56:00+00:00,2071.55,2071.55,2071.28,2071.41,473.031
2026-03-11 21:57:00+00:00,2071.4,2072.41,2071.4,2072.4,306.546
2026-03-11 21:58:00+00:00,2072.41,2072.74,2070.61,2070.89,550.37
2026-03-11 21:59:00+00:00,2070.89,2073.0,2070.89,2072.07,789.481
2026-03-11 22:00:00+00:00,2072.07,2073.53,2070.77,2072.96,1823.32
2026-03-11 22:01:00+00:00,2072.97,2072.97,2071.13,2071.99,960.43
