open_time,open,high,low,close,volume
2026-03-09 21:54:00+00:00,68922.7,68922.8,68888.0,68891.0,33.666
2026-03-09 21:55:00+00:00,68891.1,68920.0,68888.0,68899.3,23.394
2026-03-09 21:56:00+00:00,68899.2,68931.6,68868.5,68931.6,29.49
2026-03-09 21:57:00+00:00,68931.6,68958.9,68927.8,68954.4,25.724
2026-03-09 21:58:00+00:00,68954.3,68969.4,68945.2,68969.4,16.986
2026-03-09 21:59:00+00:00,68969.4,69005.0,68882.7,68882.7,64.158
2026-03-09 22:00:00+00:00,68882.7,69000.0,68868.4,68972.9,317.164
2026-03-09 22:01:00+00:00,68972.9,68989.0,68966.8,68966.9,32.737
2026-03-09 22:02:00+00:00,68966.9,68966.9,68915.9,68915.9,33.28
2026-03-09 22:03:00+00:00,68915.9,68928.2,68802.9,68812.1,79.551
2026-03-09 22:04:00+00:00,68812.2,68812.2,68740.2,68759.7,104.938
2026-03-09 22:05:00+00:00,68759.8,68811.9,68759.7,68811.8,63.558
2026-03-09 22:06:00+00:00,68811.9,68819.8,68775.3,68819.8,29.628
2026-03-09 22:07:00+00:00,68819.7,68841.1,68787.0,68791.8,27.65
2026-03-09 22:08:00+00:00,68791.9,68814.1,68736.0,68737.7,46.146
2026-03-09 22:09:00+00:00,68737.8,68764.9,68705.9,68711.5,69.828
2026-03-09 22:10:00+00:00,68711.5,68725.0,68682.7,68687.3,112.617
2026-03-09 22:11:00+00:00,68687.2,68705.7,68652.5,68652.5,87.944
2026-03-09 22:12:00+00:00,68652.5,68687.7,68642.0,68687.6,39.562
2026-03-09 22:13:00+00:00,68687.6,68723.3,68682.1,68714.0,43.303
2026-03-09 22:14:00+00:00,68714.0,68789.3,68707.3,68788.5,90.136
2026-03-09 22:15:00+00:00,68788.4,68788.4,68721.1,68721.1,43.162
2026-03-09 22:16:00+00:00,68721.2,68731.5,68698.0,68700.0,23.406
2026-03-09 22:17:00+00:00,68699.9,68735.4,68699.9,68735.4,29.912
2026-03-09 22:18:00+00:00,68735.4,68735.5,68687.7,68687.7,23.382
2026-03-09 22:19:00+00:00,68687.8,68716.5,68673.1,68715.8,12.036
2026-03-09 22:20:00+00:00,68715.8,68738.7,68712.0,68736.1,14.076
2026-03-09 22:21:00+00:00,68736.0,68736.2,68718.5,68736.2,16.512
2026-03-09 22:22:00+00:00,68736.1,68789.0,68735.9,68763.5,73.581
