timestamp,open,high,low,close,volume
2026-02-23 13:19:00,1920.25,1920.5,1919.87,1919.91,44.4528
2026-02-23 13:20:00,1919.91,1920.24,1919.25,1920.24,122.8438
2026-02-23 13:21:00,1920.25,1920.99,1919.93,1920.62,120.5328
2026-02-23 13:22:00,1920.62,1920.62,1920.1,1920.18,52.0841
2026-02-23 13:23:00,1920.18,1920.18,1919.39,1920.06,22.8507
2026-02-23 13:24:00,1920.06,1920.54,1919.32,1919.43,210.324
2026-02-23 13:25:00,1919.44,1920.61,1919.39,1919.66,219.462
2026-02-23 13:26:00,1919.65,1919.76,1918.94,1919.57,129.2213
2026-02-23 13:27:00,1919.57,1921.18,1919.57,1920.74,162.7337
2026-02-23 13:28:00,1920.74,1922.7,1920.42,1921.61,84.8562
2026-02-23 13:29:00,1921.6,1922.67,1921.38,1921.39,128.7894
2026-02-23 13:30:00,1921.39,1923.69,1921.39,1922.31,297.4168
2026-02-23 13:31:00,1922.3,1923.53,1921.48,1923.33,176.5657
2026-02-23 13:32:00,1923.32,1923.32,1921.56,1922.37,119.1994
2026-02-23 13:33:00,1922.36,1923.64,1921.6,1921.6,293.5084
2026-02-23 13:34:00,1921.61,1922.88,1921.61,1922.0,99.5971
2026-02-23 13:35:00,1922.0,1922.26,1921.16,1922.23,178.1379
2026-02-23 13:36:00,1922.24,1923.19,1922.22,1922.34,252.7201
2026-02-23 13:37:00,1922.34,1922.35,1920.6,1922.22,153.7068
2026-02-23 13:38:00,1922.22,1922.23,1920.27,1920.46,119.6097
2026-02-23 13:39:00,1920.47,1922.62,1920.46,1922.14,176.9023
2026-02-23 13:40:00,1922.14,1923.83,1922.0,1923.82,138.6107
2026-02-23 13:41:00,1923.82,1925.83,1922.51,1925.13,774.825
2026-02-23 13:42:00,1925.13,1932.5,1924.17,1931.8,1791.4412
2026-02-23 13:43:00,1931.74,1935.52,1931.08,1931.41,1115.1924
2026-02-23 13:44:00,1931.41,1932.34,1930.0,1932.34,1034.1824
2026-02-23 13:45:00,1932.33,1934.31,1930.04,1930.04,315.5677
2026-02-23 13:46:00,1930.04,1930.85,1929.23,1929.96,384.9994
2026-02-23 13:47:00,1929.96,1929.96,1927.5,1928.85,279.8292
2026-02-23 13:48:00,1928.85,1930.11,1928.13,1929.07,218.4351
2026-02-23 13:49:00,1929.08,1929.68,1928.13,1929.68,108.1369
2026-02-23 13:50:00,1929.68,1929.78,1928.29,1929.64,166.4174
2026-02-23 13:51:00,1929.64,1929.64,1928.0,1928.5,139.4514
2026-02-23 13:52:00,1928.5,1930.39,1928.5,1929.14,199.4697
2026-02-23 13:53:00,1929.14,1929.61,1928.09,1928.35,203.1377
2026-02-23 13:54:00,1928.35,1928.82,1926.0,1926.0,302.9312
2026-02-23 13:55:00,1926.0,1926.01,1920.26,1921.55,1072.6746
2026-02-23 13:56:00,1921.55,1922.18,1920.4,1920.64,186.3084
2026-02-23 13:57:00,1920.64,1922.14,1920.23,1922.14,82.2805
2026-02-23 13:58:00,1922.14,1922.14,1920.0,1921.09,203.1011
2026-02-23 13:59:00,1921.09,1922.0,1921.09,1921.9,129.8976
2026-02-23 14:00:00,1921.9,1922.63,1921.03,1921.45,222.7509
2026-02-23 14:01:00,1921.45,1922.08,1920.13,1922.08,203.8942
2026-02-23 14:02:00,1922.07,1922.65,1921.36,1921.87,132.3383
2026-02-23 14:03:00,1921.87,1921.87,1919.97,1920.54,170.9132
2026-02-23 14:04:00,1920.55,1922.82,1920.54,1922.11,154.6553
2026-02-23 14:05:00,1922.11,1923.92,1922.1,1923.58,178.7833
2026-02-23 14:06:00,1923.57,1924.53,1923.25,1923.78,119.9414
2026-02-23 14:07:00,1923.78,1924.29,1923.59,1923.98,135.2091
2026-02-23 14:08:00,1923.99,1925.17,1923.75,1924.05,117.6936
2026-02-23 14:09:00,1924.04,1924.04,1923.17,1923.74,198.3656
2026-02-23 14:10:00,1923.75,1924.65,1923.2,1923.39,257.7914
2026-02-23 14:11:00,1923.39,1925.17,1923.39,1924.31,138.4419
2026-02-23 14:12:00,1924.3,1924.3,1922.36,1924.02,114.2726
2026-02-23 14:13:00,1924.02,1924.63,1923.54,1924.21,95.9427
2026-02-23 14:14:00,1924.21,1925.48,1923.81,1925.47,172.7695
2026-02-23 14:15:00,1925.47,1925.48,1923.97,1924.9,87.3297
2026-02-23 14:16:00,1924.89,1924.89,1922.4,1922.4,90.0197
2026-02-23 14:17:00,1922.4,1922.78,1920.99,1921.74,198.8414
2026-02-23 14:18:00,1921.73,1921.73,1919.9,1919.91,184.8881
2026-02-23 14:19:00,1919.9,1921.11,1917.51,1918.31,699.3929
2026-02-23 14:20:00,1918.3,1918.3,1916.67,1917.37,199.9567
2026-02-23 14:21:00,1917.38,1917.86,1916.94,1917.86,112.1021
2026-02-23 14:22:00,1917.86,1917.86,1915.73,1916.63,233.1074
2026-02-23 14:23:00,1916.63,1916.63,1914.37,1914.85,212.4185
2026-02-23 14:24:00,1914.84,1915.8,1914.84,1915.73,181.2242
2026-02-23 14:25:00,1915.73,1916.33,1915.09,1915.82,245.3645
2026-02-23 14:26:00,1915.81,1916.93,1915.81,1916.85,149.951
2026-02-23 14:27:00,1916.85,1916.85,1915.57,1915.67,216.5879
2026-02-23 14:28:00,1915.68,1916.66,1915.68,1916.56,203.7473
2026-02-23 14:29:00,1916.56,1916.93,1916.44,1916.86,127.3343
2026-02-23 14:30:00,1916.86,1919.74,1915.75,1916.47,580.7181
2026-02-23 14:31:00,1916.47,1919.99,1915.16,1915.24,530.9849
2026-02-23 14:32:00,1915.24,1920.48,1915.24,1916.41,665.5474
2026-02-23 14:33:00,1916.46,1919.1,1915.16,1918.47,236.2938
2026-02-23 14:34:00,1918.46,1918.46,1911.66,1912.28,335.3612
2026-02-23 14:35:00,1912.27,1919.42,1911.43,1915.48,486.1163
2026-02-23 14:36:00,1915.47,1915.59,1907.92,1907.93,2621.5216
2026-02-23 14:37:00,1907.93,1910.77,1904.39,1909.95,1548.6504
2026-02-23 14:38:00,1909.94,1910.95,1908.5,1910.64,486.14
2026-02-23 14:39:00,1910.64,1911.52,1906.91,1907.74,558.0214
2026-02-23 14:40:00,1907.73,1907.73,1902.73,1902.83,471.7065
2026-02-23 14:41:00,1902.83,1902.83,1897.01,1897.01,1386.114
2026-02-23 14:42:00,1897.0,1901.54,1895.0,1901.24,1660.7987
2026-02-23 14:43:00,1901.24,1903.91,1897.77,1903.91,1077.1888
2026-02-23 14:44:00,1903.9,1907.11,1903.0,1904.58,711.8753
2026-02-23 14:45:00,1904.58,1910.61,1903.89,1907.14,599.3604
2026-02-23 14:46:00,1907.13,1907.45,1904.54,1907.29,210.2567
2026-02-23 14:47:00,1907.3,1910.22,1904.82,1908.85,331.6576
2026-02-23 14:48:00,1908.85,1908.9,1903.73,1903.83,379.9648
2026-02-23 14:49:00,1903.83,1904.17,1895.9,1896.19,1179.0405
2026-02-23 14:50:00,1896.19,1912.21,1895.94,1911.21,1075.4663
2026-02-23 14:51:00,1911.22,1914.42,1910.48,1911.57,800.2682
2026-02-23 14:52:00,1911.58,1913.44,1909.08,1910.78,300.4894
2026-02-23 14:53:00,1910.79,1911.24,1908.37,1908.72,180.2172
2026-02-23 14:54:00,1908.72,1908.72,1905.86,1907.63,325.956
2026-02-23 14:55:00,1907.63,1910.82,1907.45,1909.07,269.1887
2026-02-23 14:56:00,1909.06,1910.35,1907.17,1908.2,198.4886
2026-02-23 14:57:00,1908.2,1909.7,1907.28,1908.42,136.4829
2026-02-23 14:58:00,1908.41,1908.41,1904.48,1904.89,304.7714
2026-02-23 14:59:00,1905.12,1907.15,1905.12,1906.92,140.6114
2026-02-23 15:00:00,1906.92,1909.11,1906.22,1908.22,217.2905
2026-02-23 15:01:00,1908.22,1911.7,1907.72,1907.72,1041.0047
2026-02-23 15:02:00,1907.73,1909.59,1904.53,1904.53,249.6867
2026-02-23 15:03:00,1904.53,1905.61,1901.57,1901.57,547.1639
2026-02-23 15:04:00,1901.57,1902.47,1898.88,1900.82,1001.6739
2026-02-23 15:05:00,1900.82,1901.01,1898.85,1900.7,564.2699
2026-02-23 15:06:00,1900.7,1905.49,1900.7,1904.66,414.8911
2026-02-23 15:07:00,1904.66,1905.23,1902.65,1905.23,294.2428
2026-02-23 15:08:00,1905.22,1905.22,1900.55,1902.28,266.9887
2026-02-23 15:09:00,1902.27,1903.47,1900.46,1903.46,186.2986
2026-02-23 15:10:00,1903.47,1906.95,1902.57,1906.74,315.2231
2026-02-23 15:11:00,1906.74,1908.33,1905.96,1907.53,260.8493
2026-02-23 15:12:00,1907.52,1907.52,1901.72,1902.16,225.7279
2026-02-23 15:13:00,1902.17,1903.81,1902.11,1903.8,183.4158
2026-02-23 15:14:00,1903.81,1906.01,1903.81,1904.19,186.0517
2026-02-23 15:15:00,1904.19,1905.95,1904.19,1905.95,117.2819
2026-02-23 15:16:00,1905.95,1906.57,1904.21,1904.48,80.0925
2026-02-23 15:17:00,1904.49,1911.24,1904.49,1910.38,298.3458
2026-02-23 15:18:00,1910.38,1913.23,1910.0,1912.78,911.2149
2026-02-23 15:19:00,1912.78,1912.78,1907.14,1907.27,359.1616
2026-02-23 15:20:00,1907.27,1908.49,1905.84,1908.02,225.5917
2026-02-23 15:21:00,1908.02,1909.19,1906.43,1906.62,199.5179
2026-02-23 15:22:00,1906.63,1906.63,1902.7,1903.5,357.8506
2026-02-23 15:23:00,1903.48,1906.75,1903.3,1905.64,187.6825
2026-02-23 15:24:00,1905.64,1908.23,1905.0,1905.49,93.3876
2026-02-23 15:25:00,1905.49,1905.87,1902.69,1903.86,135.1845
2026-02-23 15:26:00,1903.87,1904.33,1902.64,1904.28,105.6771
2026-02-23 15:27:00,1904.27,1906.64,1904.18,1904.39,191.4868
2026-02-23 15:28:00,1904.39,1905.0,1902.79,1903.13,169.0452
2026-02-23 15:29:00,1903.13,1904.89,1902.98,1904.37,222.02
2026-02-23 15:30:00,1904.38,1904.89,1903.05,1903.06,273.258
2026-02-23 15:31:00,1903.06,1903.94,1902.17,1902.98,145.8439
2026-02-23 15:32:00,1902.97,1905.04,1902.4,1905.04,153.7613
2026-02-23 15:33:00,1905.03,1909.46,1905.03,1905.88,371.9809
2026-02-23 15:34:00,1905.88,1906.39,1904.9,1905.17,255.4077
2026-02-23 15:35:00,1905.18,1906.56,1904.69,1904.69,129.0804
2026-02-23 15:36:00,1904.69,1906.99,1903.37,1906.99,130.6254
2026-02-23 15:37:00,1906.99,1908.59,1906.4,1907.6,286.1086
2026-02-23 15:38:00,1907.6,1908.75,1906.12,1906.47,108.5008
2026-02-23 15:39:00,1906.47,1908.11,1905.78,1905.79,187.0824
2026-02-23 15:40:00,1905.78,1905.78,1901.61,1904.22,247.8237
2026-02-23 15:41:00,1904.21,1906.95,1904.17,1905.73,221.1788
2026-02-23 15:42:00,1905.72,1905.72,1904.41,1905.19,119.2064
2026-02-23 15:43:00,1905.2,1906.6,1905.17,1906.16,114.863
2026-02-23 15:44:00,1906.16,1906.66,1904.5,1904.97,106.2784
2026-02-23 15:45:00,1904.96,1907.08,1904.12,1906.61,288.8896
2026-02-23 15:46:00,1906.6,1906.6,1903.32,1903.68,274.0995
2026-02-23 15:47:00,1903.69,1904.96,1903.08,1904.6,196.4677
2026-02-23 15:48:00,1904.59,1904.6,1902.04,1903.46,265.0963
2026-02-23 15:49:00,1903.47,1903.71,1902.69,1902.82,81.7998
2026-02-23 15:50:00,1902.82,1903.59,1900.85,1901.49,530.1254
2026-02-23 15:51:00,1901.49,1901.49,1897.31,1899.12,509.3387
2026-02-23 15:52:00,1899.12,1899.12,1892.68,1894.55,1427.5554
2026-02-23 15:53:00,1894.54,1898.38,1894.54,1898.38,259.5104
2026-02-23 15:54:00,1898.37,1898.37,1896.74,1897.02,164.1556
2026-02-23 15:55:00,1897.02,1898.4,1897.01,1897.41,326.7882
2026-02-23 15:56:00,1897.41,1898.19,1896.59,1897.55,230.3754
2026-02-23 15:57:00,1897.54,1897.54,1895.41,1897.13,247.489
2026-02-23 15:58:00,1897.13,1897.67,1896.09,1897.38,143.3017
2026-02-23 15:59:00,1897.37,1897.37,1895.65,1895.65,103.9095
2026-02-23 16:00:00,1895.65,1896.39,1894.52,1895.97,282.9248
2026-02-23 16:01:00,1895.97,1895.97,1892.42,1893.54,325.175
2026-02-23 16:02:00,1893.54,1896.08,1892.25,1892.25,329.3517
2026-02-23 16:03:00,1892.26,1892.34,1888.54,1888.78,1420.9105
2026-02-23 16:04:00,1888.77,1888.77,1884.88,1887.01,1671.6876
2026-02-23 16:05:00,1887.01,1887.33,1885.33,1887.09,472.0511
2026-02-23 16:06:00,1887.09,1887.09,1881.91,1882.21,844.3355
2026-02-23 16:07:00,1882.22,1883.91,1881.2,1883.79,539.0153
2026-02-23 16:08:00,1883.79,1888.02,1883.42,1885.5,515.0545
2026-02-23 16:09:00,1885.49,1886.88,1884.53,1885.85,566.059
2026-02-23 16:10:00,1885.85,1892.07,1885.85,1891.42,698.1879
2026-02-23 16:11:00,1891.43,1891.43,1889.62,1889.65,257.1266
2026-02-23 16:12:00,1889.64,1889.64,1887.77,1887.82,276.1268
2026-02-23 16:13:00,1887.83,1887.83,1881.68,1884.27,593.6588
2026-02-23 16:14:00,1884.27,1884.76,1882.37,1884.57,370.9898
2026-02-23 16:15:00,1884.56,1888.99,1884.35,1885.52,1155.6016
2026-02-23 16:16:00,1885.51,1888.26,1885.51,1888.26,732.8498
2026-02-23 16:17:00,1888.27,1889.0,1887.02,1888.85,597.8368
2026-02-23 16:18:00,1888.85,1892.87,1888.85,1890.04,920.7452
2026-02-23 16:19:00,1890.05,1894.93,1890.05,1892.27,401.1006
2026-02-23 16:20:00,1892.26,1894.17,1892.14,1892.54,233.8265
2026-02-23 16:21:00,1892.53,1894.21,1891.52,1894.18,467.8944
2026-02-23 16:22:00,1894.17,1894.17,1890.12,1890.54,305.1753
2026-02-23 16:23:00,1890.55,1891.86,1890.18,1891.86,274.2822
2026-02-23 16:24:00,1891.85,1891.85,1890.24,1890.25,188.8412
2026-02-23 16:25:00,1890.24,1892.24,1890.24,1891.5,146.6359
2026-02-23 16:26:00,1891.5,1891.68,1890.27,1890.57,282.8319
2026-02-23 16:27:00,1890.57,1894.0,1890.24,1893.75,439.8433
2026-02-23 16:28:00,1893.76,1897.42,1893.03,1896.83,490.2419
2026-02-23 16:29:00,1896.84,1897.54,1895.62,1897.43,272.3735
2026-02-23 16:30:00,1897.43,1900.18,1896.97,1899.95,690.0734
2026-02-23 16:31:00,1899.94,1899.94,1895.01,1895.96,390.4545
2026-02-23 16:32:00,1895.97,1896.87,1895.81,1895.98,174.5543
2026-02-23 16:33:00,1895.99,1896.88,1893.16,1893.95,237.2058
2026-02-23 16:34:00,1893.96,1893.96,1890.06,1890.65,432.2942
2026-02-23 16:35:00,1890.64,1891.38,1888.76,1891.25,362.9207
2026-02-23 16:36:00,1891.25,1893.66,1889.61,1893.45,257.8231
2026-02-23 16:37:00,1893.44,1895.91,1893.26,1895.63,267.9698
2026-02-23 16:38:00,1895.62,1895.62,1892.24,1892.66,314.4545
2026-02-23 16:39:00,1892.66,1893.1,1891.57,1892.41,157.3009
2026-02-23 16:40:00,1892.41,1893.55,1891.54,1891.55,211.957
2026-02-23 16:41:00,1891.55,1894.07,1891.55,1893.37,290.4522
2026-02-23 16:42:00,1893.36,1894.42,1892.5,1892.94,346.2119
2026-02-23 16:43:00,1892.94,1894.15,1891.84,1894.01,197.205
2026-02-23 16:44:00,1894.02,1894.02,1891.38,1891.5,162.2103
2026-02-23 16:45:00,1891.5,1892.23,1889.23,1890.2,473.8587
2026-02-23 16:46:00,1890.19,1890.49,1887.17,1888.51,338.4269
2026-02-23 16:47:00,1888.51,1888.51,1885.42,1887.56,490.9037
2026-02-23 16:48:00,1887.55,1887.55,1884.55,1885.61,911.383
2026-02-23 16:49:00,1885.6,1888.11,1885.6,1887.52,294.8739
2026-02-23 16:50:00,1887.51,1888.64,1886.48,1887.27,481.0836
2026-02-23 16:51:00,1887.26,1888.59,1885.24,1886.84,347.662
2026-02-23 16:52:00,1886.83,1887.36,1885.42,1886.64,332.8365
2026-02-23 16:53:00,1886.65,1887.63,1886.33,1887.29,341.2406
2026-02-23 16:54:00,1887.29,1887.83,1886.04,1886.8,240.7776
2026-02-23 16:55:00,1886.8,1886.85,1886.06,1886.77,237.2331
2026-02-23 16:56:00,1886.76,1886.94,1885.71,1886.86,251.8963
2026-02-23 16:57:00,1886.87,1887.02,1884.4,1884.4,611.1898
2026-02-23 16:58:00,1884.4,1885.07,1883.21,1883.88,951.1037
2026-02-23 16:59:00,1883.89,1884.84,1883.51,1884.72,274.0614
2026-02-23 17:00:00,1884.73,1886.61,1884.73,1886.35,367.6142
2026-02-23 17:01:00,1886.36,1887.45,1886.17,1886.28,306.2443
2026-02-23 17:02:00,1886.29,1886.47,1884.03,1884.58,272.8882
2026-02-23 17:03:00,1884.58,1884.58,1882.45,1883.56,652.467
2026-02-23 17:04:00,1883.55,1886.19,1882.3,1886.19,309.4736
2026-02-23 17:05:00,1886.2,1887.45,1885.93,1886.05,254.9895
2026-02-23 17:06:00,1886.05,1888.17,1884.84,1887.2,382.3032
2026-02-23 17:07:00,1887.2,1887.28,1885.34,1885.86,131.2087
2026-02-23 17:08:00,1885.85,1886.39,1885.26,1885.36,185.8397
2026-02-23 17:09:00,1885.36,1885.58,1883.23,1883.79,424.4046
2026-02-23 17:10:00,1883.78,1884.16,1882.53,1883.77,207.2158
2026-02-23 17:11:00,1883.77,1884.82,1882.02,1883.13,152.8867
2026-02-23 17:12:00,1883.13,1885.4,1883.08,1884.19,267.5873
2026-02-23 17:13:00,1884.19,1884.19,1881.72,1881.72,311.9445
2026-02-23 17:14:00,1881.71,1881.83,1867.0,1869.41,6829.2341
2026-02-23 17:15:00,1869.41,1874.99,1868.24,1873.29,4144.3821
2026-02-23 17:16:00,1873.3,1875.02,1872.81,1873.42,541.0183
2026-02-23 17:17:00,1873.41,1874.7,1869.82,1872.98,564.734
2026-02-23 17:18:00,1872.99,1873.58,1870.94,1873.27,400.0618
2026-02-23 17:19:00,1873.28,1873.28,1861.53,1861.69,1995.9815
2026-02-23 17:20:00,1861.68,1864.73,1861.33,1863.02,578.4057
2026-02-23 17:21:00,1863.02,1863.74,1858.66,1863.74,1252.8863
2026-02-23 17:22:00,1863.75,1865.49,1862.55,1864.67,550.6299
2026-02-23 17:23:00,1864.66,1867.67,1862.92,1866.28,491.0131
2026-02-23 17:24:00,1866.27,1866.64,1863.39,1865.16,581.9762
2026-02-23 17:25:00,1865.16,1865.33,1863.98,1864.61,207.0221
2026-02-23 17:26:00,1864.61,1865.21,1860.93,1864.73,427.5666
2026-02-23 17:27:00,1864.74,1867.82,1864.74,1865.12,732.3376
2026-02-23 17:28:00,1865.12,1865.12,1860.22,1861.53,434.0868
2026-02-23 17:29:00,1861.53,1861.56,1857.19,1857.21,1069.6688
2026-02-23 17:30:00,1857.2,1857.82,1856.2,1857.43,842.2167
2026-02-23 17:31:00,1857.44,1857.86,1856.22,1857.55,438.5072
2026-02-23 17:32:00,1857.55,1857.97,1855.0,1856.5,516.6407
2026-02-23 17:33:00,1856.51,1858.9,1856.12,1856.85,521.3901
2026-02-23 17:34:00,1856.86,1857.46,1851.65,1854.03,1193.13
2026-02-23 17:35:00,1854.02,1855.14,1851.56,1851.71,325.0417
2026-02-23 17:36:00,1851.7,1851.7,1847.25,1847.84,2837.4597
2026-02-23 17:37:00,1847.85,1847.85,1842.37,1846.18,2339.9727
2026-02-23 17:38:00,1846.18,1848.36,1845.3,1847.01,516.6056
2026-02-23 17:39:00,1847.02,1847.89,1845.5,1845.91,432.8313
2026-02-23 17:40:00,1845.93,1849.62,1844.0,1848.09,842.2944
2026-02-23 17:41:00,1848.09,1853.99,1847.93,1852.42,976.2483
2026-02-23 17:42:00,1852.41,1852.42,1849.05,1850.14,388.0488
2026-02-23 17:43:00,1850.13,1851.55,1849.26,1849.56,753.4165
2026-02-23 17:44:00,1849.56,1850.06,1847.7,1848.5,379.4086
2026-02-23 17:45:00,1848.49,1852.65,1848.32,1852.21,514.0267
2026-02-23 17:46:00,1852.22,1852.54,1846.88,1851.04,586.1823
2026-02-23 17:47:00,1851.04,1851.35,1848.19,1848.47,245.248
2026-02-23 17:48:00,1848.47,1850.84,1847.57,1849.22,401.7358
2026-02-23 17:49:00,1849.22,1850.29,1848.26,1848.73,274.1793
2026-02-23 17:50:00,1848.72,1849.59,1848.11,1849.38,302.894
2026-02-23 17:51:00,1849.39,1849.39,1838.33,1840.22,1745.5801
2026-02-23 17:52:00,1840.21,1848.01,1837.13,1848.01,1559.7102
2026-02-23 17:53:00,1848.0,1851.0,1847.0,1850.3,710.4113
2026-02-23 17:54:00,1850.3,1850.56,1848.52,1849.76,492.7005
2026-02-23 17:55:00,1849.76,1854.56,1849.65,1853.68,519.0017
2026-02-23 17:56:00,1853.67,1858.39,1853.37,1857.72,1261.377
2026-02-23 17:57:00,1857.72,1862.68,1855.71,1861.51,928.5939
2026-02-23 17:58:00,1861.5,1864.99,1861.04,1863.24,1261.9057
2026-02-23 17:59:00,1863.24,1864.16,1860.45,1863.92,385.058
2026-02-23 18:00:00,1863.92,1863.92,1860.64,1860.84,364.9224
2026-02-23 18:01:00,1860.84,1862.98,1860.54,1861.12,372.133
2026-02-23 18:02:00,1861.12,1863.16,1860.06,1862.35,348.4718
2026-02-23 18:03:00,1862.36,1865.38,1861.77,1864.71,485.5818
2026-02-23 18:04:00,1864.7,1871.1,1864.37,1865.24,1364.1991
2026-02-23 18:05:00,1865.24,1865.87,1861.44,1861.93,528.6716
2026-02-23 18:06:00,1861.92,1861.92,1858.96,1859.23,385.1004
2026-02-23 18:07:00,1859.22,1863.88,1859.22,1863.56,261.0344
2026-02-23 18:08:00,1863.55,1865.17,1862.08,1864.76,285.3776
2026-02-23 18:09:00,1864.76,1866.48,1863.62,1864.71,222.9826
2026-02-23 18:10:00,1864.7,1865.34,1862.8,1863.71,488.5495
2026-02-23 18:11:00,1863.71,1864.08,1861.37,1863.08,240.0902
2026-02-23 18:12:00,1863.08,1864.48,1863.08,1863.7,257.3798
2026-02-23 18:13:00,1863.7,1863.7,1861.12,1861.5,199.5405
2026-02-23 18:14:00,1861.51,1864.09,1861.51,1863.22,199.8913
2026-02-23 18:15:00,1863.22,1863.42,1861.86,1862.97,311.0952
2026-02-23 18:16:00,1862.97,1862.97,1859.21,1859.97,274.1709
2026-02-23 18:17:00,1859.98,1862.8,1859.98,1861.67,196.5261
2026-02-23 18:18:00,1861.67,1862.07,1860.01,1860.02,129.1525
2026-02-23 18:19:00,1860.02,1860.27,1856.25,1857.54,553.5625
2026-02-23 18:20:00,1857.54,1858.73,1856.6,1858.65,265.9903
2026-02-23 18:21:00,1858.65,1858.69,1857.29,1857.52,250.9037
2026-02-23 18:22:00,1857.53,1860.09,1857.52,1858.89,406.1786
2026-02-23 18:23:00,1858.9,1862.82,1858.9,1862.82,306.1673
2026-02-23 18:24:00,1862.81,1863.82,1861.57,1862.37,355.6522
2026-02-23 18:25:00,1862.37,1863.51,1862.1,1862.11,202.7438
2026-02-23 18:26:00,1862.1,1862.1,1858.88,1859.26,411.589
2026-02-23 18:27:00,1859.26,1860.01,1858.98,1859.77,158.0901
2026-02-23 18:28:00,1859.76,1860.18,1859.21,1859.49,147.9089
2026-02-23 18:29:00,1859.5,1860.88,1859.37,1860.87,166.1098
2026-02-23 18:30:00,1860.88,1860.92,1859.16,1859.26,361.8406
2026-02-23 18:31:00,1859.26,1859.26,1857.48,1858.29,579.8805
2026-02-23 18:32:00,1858.3,1861.77,1858.3,1861.77,248.4637
2026-02-23 18:33:00,1861.78,1862.06,1859.36,1860.35,159.8678
2026-02-23 18:34:00,1860.35,1866.2,1860.35,1866.2,352.3342
2026-02-23 18:35:00,1866.2,1866.2,1864.02,1865.43,773.3573
2026-02-23 18:36:00,1865.44,1873.95,1865.44,1873.33,1139.0807
2026-02-23 18:37:00,1873.34,1874.12,1870.9,1871.53,1395.4944
2026-02-23 18:38:00,1871.53,1871.53,1870.4,1871.04,583.9269
2026-02-23 18:39:00,1871.04,1873.15,1869.44,1872.01,1364.4847
2026-02-23 18:40:00,1872.0,1872.79,1870.49,1871.14,580.2479
2026-02-23 18:41:00,1871.13,1871.44,1869.63,1870.6,404.9872
2026-02-23 18:42:00,1870.59,1871.77,1870.09,1871.4,639.1047
2026-02-23 18:43:00,1871.4,1871.43,1868.66,1869.24,661.8866
2026-02-23 18:44:00,1869.25,1869.25,1867.7,1868.53,270.7099
2026-02-23 18:45:00,1868.53,1868.53,1863.87,1864.62,476.4081
2026-02-23 18:46:00,1864.63,1866.56,1864.63,1866.51,183.2511
2026-02-23 18:47:00,1866.5,1866.69,1863.33,1863.57,578.8806
2026-02-23 18:48:00,1863.56,1865.36,1863.56,1865.36,230.6656
2026-02-23 18:49:00,1865.36,1866.29,1865.36,1865.69,121.4707
2026-02-23 18:50:00,1865.69,1865.97,1864.06,1864.46,225.4432
2026-02-23 18:51:00,1864.46,1865.47,1863.98,1864.78,167.4533
2026-02-23 18:52:00,1864.77,1864.78,1863.18,1863.18,73.8856
2026-02-23 18:53:00,1863.17,1864.64,1862.75,1864.6,177.5901
2026-02-23 18:54:00,1864.59,1864.59,1862.86,1863.11,113.5522
2026-02-23 18:55:00,1863.11,1863.5,1862.3,1862.3,87.1022
2026-02-23 18:56:00,1862.29,1862.49,1858.2,1858.83,365.9817
2026-02-23 18:57:00,1858.84,1859.96,1858.2,1858.51,95.9038
2026-02-23 18:58:00,1858.51,1858.69,1854.6,1856.63,623.0445
2026-02-23 18:59:00,1856.64,1858.81,1856.64,1857.75,103.024
2026-02-23 19:00:00,1857.75,1858.97,1857.75,1858.69,326.2869
2026-02-23 19:01:00,1858.69,1860.0,1858.35,1859.74,185.3285
2026-02-23 19:02:00,1859.74,1859.99,1856.7,1857.54,283.3634
2026-02-23 19:03:00,1857.54,1859.82,1857.21,1859.65,230.3673
2026-02-23 19:04:00,1859.64,1859.64,1856.63,1857.19,248.7322
2026-02-23 19:05:00,1857.18,1858.6,1857.01,1858.6,177.9062
2026-02-23 19:06:00,1858.59,1861.3,1857.8,1860.5,320.9541
2026-02-23 19:07:00,1860.49,1861.96,1859.25,1861.61,224.055
2026-02-23 19:08:00,1861.62,1861.82,1860.47,1861.11,160.8952
2026-02-23 19:09:00,1861.1,1863.25,1860.17,1862.84,430.6925
2026-02-23 19:10:00,1862.85,1863.71,1861.91,1862.77,504.0926
2026-02-23 19:11:00,1862.78,1864.46,1862.77,1864.46,428.1867
2026-02-23 19:12:00,1864.45,1864.75,1863.2,1863.75,333.7924
2026-02-23 19:13:00,1863.75,1863.78,1863.01,1863.56,238.1482
2026-02-23 19:14:00,1863.55,1863.77,1861.57,1861.64,195.0855
2026-02-23 19:15:00,1861.64,1862.22,1861.44,1861.5,135.4044
2026-02-23 19:16:00,1861.5,1861.5,1858.51,1859.42,537.5883
2026-02-23 19:17:00,1859.43,1861.11,1859.23,1859.79,308.6197
2026-02-23 19:18:00,1859.79,1861.25,1859.68,1860.54,261.697
2026-02-23 19:19:00,1860.54,1860.54,1859.44,1859.74,116.2682
2026-02-23 19:20:00,1859.74,1860.65,1859.47,1859.49,117.3825
2026-02-23 19:21:00,1859.49,1859.49,1853.36,1856.27,892.4289
2026-02-23 19:22:00,1856.28,1856.33,1850.7,1851.79,1130.8111
2026-02-23 19:23:00,1851.8,1854.56,1851.79,1854.55,313.1012
2026-02-23 19:24:00,1854.56,1854.56,1852.2,1854.26,356.7574
2026-02-23 19:25:00,1854.27,1854.54,1853.66,1853.96,275.3503
